Year,Month,BlockCode,SpeciesName,SpeciesCode,TotalPrice,CatchLbs
1998,3,738,"Anchovy, northern             ",110, , 
1998,3,738,"Mackerel, jack",55, , 
1998,3,738,"Mackerel, Pacific",51,843,1138
1998,3,738,"Sardine, Pacific              ",100,5105.88,266544
1998,3,739,"Mackerel, Pacific",51,415.9,46599
1998,3,739,"Sardine, Pacific              ",100,32353.77,915772
1998,3,739,Yellowtail,40, , 
1998,3,740,"Mackerel, Pacific",51,2606.27,113603.05
1998,3,740,"Sardine, Pacific              ",100,41974.765,1499797
1998,3,740,Yellowtail,40, , 
1998,3,741,"Sardine, Pacific              ",100, , 
1998,3,742,"Mackerel, Pacific",51, , 
1998,3,742,"Sardine, Pacific              ",100, , 
1998,3,748,"Mackerel, Pacific",51, , 
1998,3,748,"Sardine, Pacific              ",100, , 
1998,3,757,"Mackerel, Pacific",51, , 
1998,3,758,"Mackerel, jack",55, , 
1998,3,758,"Mackerel, Pacific",51, , 
1998,3,760,Yellowtail,40, , 
1998,3,761,"Mackerel, Pacific",51, , 
1998,3,761,"Sardine, Pacific              ",100, , 
1998,3,762,"Mackerel, Pacific",51, , 
1998,3,762,"Sardine, Pacific              ",100, , 
1998,3,806,"Mackerel, jack",55, , 
1998,3,806,"Mackerel, Pacific",51,55970,1172539
1998,3,806,"Sardine, Pacific              ",100,15119.32,483489
1998,3,806,Yellowtail,40, , 
1998,3,807,"Mackerel, jack",55, , 
1998,3,807,"Mackerel, Pacific",51, , 
1998,3,807,"Sardine, Pacific              ",100, , 
1998,3,807,Yellowtail,40, , 
1998,3,860,"Mackerel, Pacific",51, , 
1998,3,860,Yellowtail,40,166.75,127.5
1998,3,861,Yellowtail,40, , 
1998,3,1033,"Mackerel, Pacific",51, , 
1998,3,1033,"Sardine, Pacific              ",100, , 
1998,3,1034,"Sardine, Pacific              ",100, , 
1998,4,441,"Mackerel, Pacific",51, , 
1998,4,457,Yellowtail,40, , 
1998,4,514,"Sardine, Pacific              ",100, , 
1998,4,517,"Sardine, Pacific              ",100, , 
1998,4,526,"Mackerel, Pacific",51, , 
1998,4,550,"Mackerel, Pacific",51, , 
1998,4,664,"Sardine, Pacific              ",100, , 
1998,4,665,Yellowtail,40, , 
1998,4,666,Yellowtail,40, , 
1998,4,667,"Sardine, Pacific              ",100, , 
1998,4,668,Yellowtail,40, , 
1998,4,681,"Sardine, Pacific              ",100, , 
1998,4,683,"Mackerel, Pacific",51, , 
1998,4,683,"Sardine, Pacific              ",100,13171.99,478239
1998,4,683,Yellowtail,40, , 
1998,4,684,"Mackerel, Pacific",51, , 
1998,4,685,Yellowtail,40, , 
1998,4,702,Yellowtail,40, , 
1998,4,704,"Sardine, Pacific              ",100, , 
1998,4,708,Yellowtail,40, , 
1998,4,718,"Sardine, Pacific              ",100,52291.88,1390823
1998,4,719,"Anchovy, northern             ",110, , 
1998,4,719,"Mackerel, Pacific",51,1439.5,26190
1998,4,719,"Sardine, Pacific              ",100,69712.12,2202594
1998,4,719,Yellowtail,40, , 
1998,4,720,"Anchovy, northern             ",110, , 
1998,4,720,"Mackerel, Pacific",51, , 
1998,4,720,"Sardine, Pacific              ",100,70799.4,1868125
1998,4,737,Yellowtail,40, , 
1998,4,738,"Anchovy, northern             ",110, , 
1998,4,738,"Mackerel, Pacific",51,776.08,3576
1998,4,738,"Sardine, Pacific              ",100,110490.56,3425811
1998,4,739,"Anchovy, northern             ",110, , 
1998,4,739,"Mackerel, Pacific",51,6166.4,100293
1998,4,739,"Sardine, Pacific              ",100,164143.25,5454946
1998,4,739,Yellowtail,40, , 
1998,4,740,"Mackerel, jack",55, , 
1998,4,740,"Mackerel, Pacific",51,575.5,13422
1998,4,740,"Sardine, Pacific              ",100,26428.275,1540618
1998,4,740,Yellowtail,40, , 
1998,4,742,"Anchovy, northern             ",110, , 
1998,4,742,"Sardine, Pacific              ",100, , 
1998,4,758,"Sardine, Pacific              ",100, , 
1998,4,762,"Mackerel, jack",55,11678.62,133855
1998,4,762,"Mackerel, Pacific",51,20070.99,337790
1998,4,762,"Sardine, Pacific              ",100,10155.56,390359
1998,4,805,"Mackerel, Pacific",51, , 
1998,4,806,"Mackerel, jack",55, , 
1998,4,806,"Mackerel, Pacific",51,13610.58,534829
1998,4,806,"Sardine, Pacific              ",100, , 
1998,4,807,"Sardine, Pacific              ",100, , 
1998,4,860,Yellowtail,40,552.7225,431.23
1998,4,1034,"Sardine, Pacific              ",100, , 
1998,4,1036,"Mackerel, Pacific",51, , 
1998,4,1037,"Mackerel, jack",55, , 
1998,4,1041,"Mackerel, Pacific",51, , 
1998,5,441,"Mackerel, Pacific",51, , 
1998,5,442,"Mackerel, Pacific",51, , 
1998,5,473,"Mackerel, Pacific",51, , 
1998,5,474,"Mackerel, Pacific",51, , 
1998,5,508,"Mackerel, jack",55, , 
1998,5,508,"Mackerel, Pacific",51, , 
1998,5,509,"Sardine, Pacific              ",100, , 
1998,5,514,"Anchovy, northern             ",110, , 
1998,5,514,"Mackerel, jack",55, , 
1998,5,514,"Sardine, Pacific              ",100, , 
1998,5,517,"Anchovy, northern             ",110, , 
1998,5,517,"Sardine, Pacific              ",100, , 
1998,5,526,"Anchovy, northern             ",110, , 
1998,5,526,"Mackerel, Pacific",51, , 
1998,5,638,Yellowtail,40, , 
1998,5,664,"Anchovy, northern             ",110, , 
1998,5,664,"Sardine, Pacific              ",100, , 
1998,5,683,"Anchovy, northern             ",110, , 
1998,5,683,"Mackerel, Pacific",51, , 
1998,5,683,"Sardine, Pacific              ",100, , 
1998,5,685,Yellowtail,40, , 
1998,5,702,Yellowtail,40, , 
1998,5,719,"Anchovy, northern             ",110, , 
1998,5,719,"Mackerel, jack",55, , 
1998,5,719,"Sardine, Pacific              ",100,8866.16,258829
1998,5,719,Yellowtail,40, , 
1998,5,720,"Anchovy, northern             ",110,6307.88,226516
1998,5,720,"Mackerel, jack",55, , 
1998,5,720,"Sardine, Pacific              ",100,9111.84,328610
1998,5,720,Yellowtail,40, , 
1998,5,738,"Anchovy, northern             ",110, , 
1998,5,738,"Sardine, Pacific              ",100,6398.62,152755
1998,5,738,Yellowtail,40, , 
1998,5,739,"Anchovy, northern             ",110, , 
1998,5,739,"Mackerel, jack",55, , 
1998,5,739,"Mackerel, Pacific",51,2793.08,46306
1998,5,739,Opah,467, , 
1998,5,739,"Sardine, Pacific              ",100, , 
1998,5,739,Yellowtail,40, , 
1998,5,740,"Mackerel, jack",55, , 
1998,5,740,"Mackerel, Pacific",51,822.71,36261
1998,5,740,"Sardine, Pacific              ",100, , 
1998,5,740,Yellowtail,40, , 
1998,5,759,"Anchovy, northern             ",110, , 
1998,5,759,"Sardine, Pacific              ",100, , 
1998,5,762,Yellowtail,40, , 
1998,5,802,Yellowtail,40, , 
1998,5,807,Yellowtail,40, , 
1998,5,831,"Anchovy, northern             ",110, , 
1998,5,843,Yellowtail,40, , 
1998,5,848,Yellowtail,40, , 
1998,5,860,"Sardine, Pacific              ",100, , 
1998,5,860,Yellowtail,40,4449.2,3407.4
1998,5,861,"Mackerel, Pacific",51, , 
1998,5,861,Yellowtail,40, , 
1998,5,877,Opah,467, , 
1998,5,878,Yellowtail,40, , 
1998,5,882,Opah,467, , 
1998,5,882,Yellowtail,40, , 
1998,5,883,Opah,467, , 
1998,5,885,Opah,467, , 
1998,5,886,Opah,467, , 
1998,5,887,Opah,467, , 
1998,5,888,Opah,467, , 
1998,5,1032,Opah,467, , 
1998,5,1038,"Mackerel, jack",55, , 
1998,5,1038,"Mackerel, Pacific",51,189.6,521
1998,5,1040,"Mackerel, Pacific",51, , 
1998,5,1041,"Mackerel, Pacific",51, , 
1998,5,1042,"Mackerel, jack",55, , 
1998,5,1042,"Mackerel, Pacific",51, , 
1998,6,441,"Mackerel, Pacific",51, , 
1998,6,442,"Mackerel, jack",55, , 
1998,6,442,"Mackerel, Pacific",51, , 
1998,6,475,"Mackerel, jack",55, , 
1998,6,475,"Mackerel, Pacific",51, , 
1998,6,476,"Mackerel, jack",55, , 
1998,6,504,"Mackerel, jack",55, , 
1998,6,504,"Mackerel, Pacific",51, , 
1998,6,508,"Sardine, Pacific              ",100, , 
1998,6,514,"Anchovy, northern             ",110, , 
1998,6,514,"Mackerel, Pacific",51, , 
1998,6,526,"Mackerel, Pacific",51, , 
1998,6,602,"Mackerel, jack",55, , 
1998,6,660,"Sardine, Pacific              ",100, , 
1998,6,664,"Anchovy, northern             ",110, , 
1998,6,664,"Sardine, Pacific              ",100, , 
1998,6,665,Yellowtail,40,76.8,81.8
1998,6,667,Yellowtail,40, , 
1998,6,680,Yellowtail,40, , 
1998,6,683,"Anchovy, northern             ",110, , 
1998,6,683,"Mackerel, Pacific",51, , 
1998,6,683,"Sardine, Pacific              ",100, , 
1998,6,683,Yellowtail,40, , 
1998,6,684,Yellowtail,40, , 
1998,6,685,Yellowtail,40, , 
1998,6,686,Yellowtail,40, , 
1998,6,687,Yellowtail,40, , 
1998,6,688,Yellowtail,40,691.7,598
1998,6,689,Yellowtail,40, , 
1998,6,701,Yellowtail,40, , 
1998,6,702,Yellowtail,40,120,97
1998,6,706,Yellowtail,40, , 
1998,6,707,Yellowtail,40, , 
1998,6,708,"Mackerel, Pacific",51, , 
1998,6,708,Yellowtail,40, , 
1998,6,710,"Mackerel, Pacific",51, , 
1998,6,711,Yellowtail,40, , 
1998,6,719,"Anchovy, northern             ",110, , 
1998,6,719,"Mackerel, Pacific",51,29856.04,621257
1998,6,719,"Sardine, Pacific              ",100, , 
1998,6,719,Yellowtail,40,12686.46,12653
1998,6,720,"Anchovy, northern             ",110, , 
1998,6,720,"Mackerel, jack",55, , 
1998,6,720,"Sardine, Pacific              ",100, , 
1998,6,720,Yellowtail,40,3990.05,3767.5
1998,6,721,"Anchovy, northern             ",110, , 
1998,6,721,"Sardine, Pacific              ",100, , 
1998,6,737,Yellowtail,40, , 
1998,6,738,"Anchovy, northern             ",110, , 
1998,6,738,"Mackerel, Pacific",51, , 
1998,6,738,"Sardine, Pacific              ",100, , 
1998,6,738,Yellowtail,40,166.875,102.25
1998,6,739,"Mackerel, Pacific",51,5193.3,183794
1998,6,739,"Sardine, Pacific              ",100, , 
1998,6,739,Yellowtail,40,36496.8,37222
1998,6,740,"Mackerel, Pacific",51,2593.46,31969
1998,6,740,Yellowtail,40,20376.58,19656.9
1998,6,741,"Mackerel, Pacific",51, , 
1998,6,741,Yellowtail,40, , 
1998,6,742,"Mackerel, Pacific",51, , 
1998,6,745,Yellowtail,40, , 
1998,6,756,"Mackerel, Pacific",51, , 
1998,6,758,"Anchovy, northern             ",110, , 
1998,6,758,"Sardine, Pacific              ",100, , 
1998,6,759,"Mackerel, Pacific",51, , 
1998,6,760,"Mackerel, Pacific",51, , 
1998,6,760,Yellowtail,40, , 
1998,6,762,"Mackerel, jack",55, , 
1998,6,762,"Mackerel, Pacific",51, , 
1998,6,762,"Sardine, Pacific              ",100, , 
1998,6,765,"Mackerel, Pacific",51, , 
1998,6,771,Yellowtail,40, , 
1998,6,772,Yellowtail,40, , 
1998,6,801,Yellowtail,40, , 
1998,6,802,"Mackerel, Pacific",51, , 
1998,6,805,Yellowtail,40, , 
1998,6,806,"Mackerel, Pacific",51, , 
1998,6,807,"Mackerel, Pacific",51, , 
1998,6,807,Yellowtail,40, , 
1998,6,808,"Mackerel, Pacific",51, , 
1998,6,813,Yellowtail,40, , 
1998,6,814,Yellowtail,40, , 
1998,6,822,"Mackerel, Pacific",51, , 
1998,6,842,"Mackerel, Pacific",51, , 
1998,6,843,"Mackerel, Pacific",51, , 
1998,6,844,"Mackerel, Pacific",51, , 
1998,6,848,Yellowtail,40, , 
1998,6,860,"Mackerel, Pacific",51, , 
1998,6,860,Yellowtail,40,2864.6,2240.9
1998,6,863,Yellowtail,40, , 
1998,6,864,Opah,467, , 
1998,6,878,"Mackerel, Pacific",51, , 
1998,6,878,Yellowtail,40, , 
1998,6,880,Opah,467, , 
1998,6,883,Opah,467, , 
1998,6,888,Opah,467,502.45,999
1998,6,897,"Mackerel, jack",55, , 
1998,6,897,Opah,467, , 
1998,6,897,Yellowtail,40, , 
1998,6,1032,Opah,467, , 
1998,6,1035,Yellowtail,40, , 
1998,6,1036,"Mackerel, jack",55, , 
1998,6,1037,"Mackerel, jack",55, , 
1998,6,1037,"Mackerel, Pacific",51, , 
1998,6,1037,"Sardine, Pacific              ",100, , 
1998,6,1038,"Mackerel, jack",55, , 
1998,6,1038,"Mackerel, Pacific",51, , 
1998,6,1038,Yellowtail,40, , 
1998,6,1042,"Mackerel, jack",55, , 
1998,6,1042,"Mackerel, Pacific",51, , 
1998,7,432,"Mackerel, Pacific",51, , 
1998,7,439,Yellowtail,40, , 
1998,7,441,"Mackerel, Pacific",51, , 
1998,7,443,"Mackerel, Pacific",51, , 
1998,7,474,"Mackerel, jack",55, , 
1998,7,474,"Mackerel, Pacific",51, , 
1998,7,480,"Mackerel, Pacific",51, , 
1998,7,514,"Anchovy, northern             ",110, , 
1998,7,514,Opah,467, , 
1998,7,514,"Sardine, Pacific              ",100, , 
1998,7,526,"Mackerel, Pacific",51, , 
1998,7,607,"Mackerel, Pacific",51, , 
1998,7,662,"Anchovy, northern             ",110, , 
1998,7,664,"Anchovy, northern             ",110, , 
1998,7,664,"Mackerel, Pacific",51, , 
1998,7,665,"Anchovy, northern             ",110, , 
1998,7,683,"Anchovy, northern             ",110, , 
1998,7,683,"Sardine, Pacific              ",100, , 
1998,7,683,Yellowtail,40, , 
1998,7,686,Yellowtail,40, , 
1998,7,688,Yellowtail,40, , 
1998,7,689,Yellowtail,40, , 
1998,7,702,Yellowtail,40, , 
1998,7,707,Yellowtail,40, , 
1998,7,708,"Mackerel, Pacific",51, , 
1998,7,719,"Mackerel, Pacific",51, , 
1998,7,719,"Sardine, Pacific              ",100, , 
1998,7,719,Yellowtail,40,3627.5,3690
1998,7,720,"Anchovy, northern             ",110, , 
1998,7,720,"Mackerel, Pacific",51, , 
1998,7,720,Yellowtail,40, , 
1998,7,722,"Mackerel, Pacific",51, , 
1998,7,732,Yellowtail,40, , 
1998,7,733,Yellowtail,40, , 
1998,7,737,Yellowtail,40, , 
1998,7,738,"Anchovy, northern             ",110, , 
1998,7,738,"Mackerel, Pacific",51, , 
1998,7,738,Yellowtail,40,1474,1419
1998,7,739,"Mackerel, Pacific",51,21949.55,338307
1998,7,739,Yellowtail,40,23582,23124
1998,7,740,"Mackerel, Pacific",51,3593.97,67402
1998,7,740,Opah,467, , 
1998,7,740,Yellowtail,40,5046.93,4982
1998,7,741,"Mackerel, Pacific",51, , 
1998,7,741,Yellowtail,40, , 
1998,7,742,"Mackerel, jack",55, , 
1998,7,742,"Mackerel, Pacific",51, , 
1998,7,742,"Sardine, Pacific              ",100, , 
1998,7,743,Yellowtail,40, , 
1998,7,756,Yellowtail,40, , 
1998,7,757,"Mackerel, jack",55, , 
1998,7,757,"Mackerel, Pacific",51, , 
1998,7,757,"Sardine, Pacific              ",100, , 
1998,7,758,"Mackerel, jack",55, , 
1998,7,758,"Mackerel, Pacific",51, , 
1998,7,759,"Mackerel, Pacific",51, , 
1998,7,760,Yellowtail,40,122,115
1998,7,762,"Mackerel, jack",55, , 
1998,7,762,"Mackerel, Pacific",51, , 
1998,7,762,"Sardine, Pacific              ",100, , 
1998,7,762,Yellowtail,40, , 
1998,7,767,Yellowtail,40, , 
1998,7,770,Yellowtail,40, , 
1998,7,800,"Mackerel, Pacific",51, , 
1998,7,801,Yellowtail,40, , 
1998,7,802,"Mackerel, Pacific",51, , 
1998,7,802,Yellowtail,40, , 
1998,7,803,"Mackerel, Pacific",51, , 
1998,7,805,Yellowtail,40, , 
1998,7,806,"Mackerel, jack",55, , 
1998,7,806,"Mackerel, Pacific",51, , 
1998,7,806,"Sardine, Pacific              ",100, , 
1998,7,807,"Mackerel, Pacific",51, , 
1998,7,807,Yellowtail,40, , 
1998,7,808,"Mackerel, Pacific",51, , 
1998,7,814,Yellowtail,40, , 
1998,7,826,"Mackerel, jack",55, , 
1998,7,826,"Mackerel, Pacific",51, , 
1998,7,826,"Sardine, Pacific              ",100, , 
1998,7,829,"Mackerel, jack",55, , 
1998,7,829,"Mackerel, Pacific",51, , 
1998,7,829,"Sardine, Pacific              ",100, , 
1998,7,833,Yellowtail,40, , 
1998,7,843,"Mackerel, jack",55, , 
1998,7,843,"Mackerel, Pacific",51, , 
1998,7,848,Yellowtail,40, , 
1998,7,860,"Mackerel, Pacific",51,965.8,2737
1998,7,860,"Sardine, Pacific              ",100, , 
1998,7,860,Yellowtail,40,1769.2275,1609.25
1998,7,861,"Anchovy, northern             ",110, , 
1998,7,861,"Mackerel, Pacific",51, , 
1998,7,861,Yellowtail,40, , 
1998,7,862,Yellowtail,40, , 
1998,7,865,"Mackerel, jack",55, , 
1998,7,865,"Mackerel, Pacific",51, , 
1998,7,865,"Sardine, Pacific              ",100, , 
1998,7,867,Yellowtail,40, , 
1998,7,868,Yellowtail,40, , 
1998,7,879,Yellowtail,40, , 
1998,7,880,Opah,467, , 
1998,7,882,"Mackerel, jack",55, , 
1998,7,882,"Mackerel, Pacific",51, , 
1998,7,882,"Sardine, Pacific              ",100, , 
1998,7,884,Yellowtail,40, , 
1998,7,885,Yellowtail,40, , 
1998,7,888,Yellowtail,40, , 
1998,7,897,"Mackerel, jack",55, , 
1998,7,897,Opah,467, , 
1998,7,897,Yellowtail,40, , 
1998,7,1034,"Mackerel, Pacific",51, , 
1998,7,1034,Yellowtail,40, , 
1998,7,1036,"Mackerel, Pacific",51, , 
1998,7,1036,"Sardine, Pacific              ",100, , 
1998,7,1037,"Mackerel, jack",55, , 
1998,7,1037,"Mackerel, Pacific",51, , 
1998,7,1038,"Mackerel, jack",55, , 
1998,7,1038,"Mackerel, Pacific",51, , 
1998,7,1041,"Mackerel, Pacific",51, , 
1998,7,1042,"Mackerel, jack",55, , 
1998,7,1042,"Mackerel, Pacific",51, , 
1998,8,441,"Mackerel, Pacific",51, , 
1998,8,473,"Mackerel, Pacific",51, , 
1998,8,474,"Mackerel, Pacific",51, , 
1998,8,506,"Sardine, Pacific              ",100, , 
1998,8,508,"Mackerel, jack",55, , 
1998,8,509,"Mackerel, jack",55, , 
1998,8,513,Opah,467, , 
1998,8,514,"Anchovy, northern             ",110, , 
1998,8,514,"Mackerel, Pacific",51, , 
1998,8,514,"Sardine, Pacific              ",100, , 
1998,8,517,"Anchovy, northern             ",110, , 
1998,8,517,Opah,467, , 
1998,8,518,"Anchovy, northern             ",110, , 
1998,8,518,"Mackerel, Pacific",51, , 
1998,8,518,"Sardine, Pacific              ",100, , 
1998,8,525,"Mackerel, Pacific",51, , 
1998,8,526,"Anchovy, northern             ",110, , 
1998,8,526,"Mackerel, Pacific",51, , 
1998,8,526,"Sardine, Pacific              ",100, , 
1998,8,538,"Mackerel, jack",55, , 
1998,8,615,"Mackerel, Pacific",51, , 
1998,8,635,Yellowtail,40, , 
1998,8,644,Opah,467, , 
1998,8,655,"Mackerel, Pacific",51, , 
1998,8,655,Opah,467, , 
1998,8,655,Yellowtail,40, , 
1998,8,657,Yellowtail,40, , 
1998,8,664,"Anchovy, northern             ",110, , 
1998,8,665,"Anchovy, northern             ",110, , 
1998,8,666,"Mackerel, Pacific",51, , 
1998,8,683,"Anchovy, northern             ",110, , 
1998,8,683,"Mackerel, Pacific",51, , 
1998,8,683,"Sardine, Pacific              ",100, , 
1998,8,683,Yellowtail,40, , 
1998,8,684,"Mackerel, Pacific",51, , 
1998,8,685,Yellowtail,40, , 
1998,8,687,"Mackerel, Pacific",51, , 
1998,8,702,"Mackerel, Pacific",51, , 
1998,8,702,Yellowtail,40, , 
1998,8,703,"Mackerel, Pacific",51, , 
1998,8,703,Yellowtail,40, , 
1998,8,711,Yellowtail,40, , 
1998,8,713,Yellowtail,40, , 
1998,8,715,Yellowtail,40, , 
1998,8,720,"Mackerel, Pacific",51, , 
1998,8,720,Yellowtail,40, , 
1998,8,728,"Mackerel, Pacific",51, , 
1998,8,731,Yellowtail,40, , 
1998,8,735,Yellowtail,40, , 
1998,8,738,"Anchovy, northern             ",110, , 
1998,8,738,"Mackerel, Pacific",51,1399.5,1551
1998,8,738,Opah,467, , 
1998,8,738,"Sardine, Pacific              ",100, , 
1998,8,738,Yellowtail,40,1316,917
1998,8,739,"Mackerel, Pacific",51,1654.05,5634.5
1998,8,739,Yellowtail,40,6436.65,5976
1998,8,740,"Mackerel, Pacific",51,15179.4,66773
1998,8,740,Yellowtail,40,1070.75,1028
1998,8,745,"Mackerel, Pacific",51, , 
1998,8,745,Yellowtail,40, , 
1998,8,750,"Mackerel, Pacific",51, , 
1998,8,756,Yellowtail,40, , 
1998,8,760,Yellowtail,40,393.5,270
1998,8,762,"Mackerel, Pacific",51, , 
1998,8,762,Yellowtail,40,2420.5,2250
1998,8,763,Yellowtail,40, , 
1998,8,765,Yellowtail,40,2576.3,2217
1998,8,766,Opah,467, , 
1998,8,766,Yellowtail,40, , 
1998,8,801,Yellowtail,40, , 
1998,8,802,Yellowtail,40, , 
1998,8,803,Yellowtail,40, , 
1998,8,806,Yellowtail,40, , 
1998,8,813,Yellowtail,40,820.995,584.7
1998,8,814,Yellowtail,40, , 
1998,8,819,Yellowtail,40, , 
1998,8,820,Opah,467, , 
1998,8,824,Opah,467, , 
1998,8,828,"Mackerel, Pacific",51, , 
1998,8,843,Yellowtail,40, , 
1998,8,844,Opah,467, , 
1998,8,844,Yellowtail,40, , 
1998,8,848,Opah,467, , 
1998,8,860,"Mackerel, Pacific",51,101.25,339
1998,8,860,Opah,467, , 
1998,8,860,"Sardine, Pacific              ",100, , 
1998,8,860,Yellowtail,40,9005.9475,7433.05
1998,8,861,Yellowtail,40,1170.2,1054
1998,8,862,Yellowtail,40, , 
1998,8,867,Opah,467, , 
1998,8,867,Yellowtail,40, , 
1998,8,870,Yellowtail,40, , 
1998,8,878,Yellowtail,40,131.3,126.8
1998,8,880,Opah,467, , 
1998,8,880,Yellowtail,40, , 
1998,8,882,Yellowtail,40, , 
1998,8,889,Yellowtail,40, , 
1998,8,890,Yellowtail,40, , 
1998,8,891,Opah,467, , 
1998,8,891,Yellowtail,40, , 
1998,8,897,Opah,467, , 
1998,8,897,Yellowtail,40,3130.4,2776
1998,8,1032,Opah,467, , 
1998,8,1032,Yellowtail,40, , 
1998,8,1034,"Mackerel, Pacific",51, , 
1998,8,1036,"Mackerel, Pacific",51,17.4,67.2
1998,8,1036,Opah,467, , 
1998,8,1036,"Sardine, Pacific              ",100, , 
1998,8,1037,"Mackerel, jack",55, , 
1998,8,1037,"Mackerel, Pacific",51, , 
1998,8,1038,"Mackerel, jack",55, , 
1998,8,1038,"Mackerel, Pacific",51, , 
1998,8,1041,"Mackerel, Pacific",51, , 
1998,8,1042,"Mackerel, jack",55, , 
1998,8,1042,"Mackerel, Pacific",51, , 
1998,9,431,"Mackerel, Pacific",51, , 
1998,9,431,"Sardine, Pacific              ",100, , 
1998,9,441,"Mackerel, jack",55, , 
1998,9,441,"Mackerel, Pacific",51, , 
1998,9,451,"Mackerel, Pacific",51, , 
1998,9,455,"Sardine, Pacific              ",100, , 
1998,9,456,Opah,467, , 
1998,9,457,Opah,467, , 
1998,9,472,"Anchovy, northern             ",110, , 
1998,9,472,"Mackerel, jack",55, , 
1998,9,472,"Mackerel, Pacific",51, , 
1998,9,472,"Sardine, Pacific              ",100, , 
1998,9,508,"Mackerel, jack",55, , 
1998,9,509,"Anchovy, northern             ",110, , 
1998,9,509,"Mackerel, jack",55, , 
1998,9,514,"Anchovy, northern             ",110, , 
1998,9,514,Opah,467,1142.35,3694
1998,9,514,"Sardine, Pacific              ",100, , 
1998,9,518,"Anchovy, northern             ",110, , 
1998,9,518,"Sardine, Pacific              ",100, , 
1998,9,526,"Mackerel, jack",55, , 
1998,9,526,"Mackerel, Pacific",51, , 
1998,9,537,Opah,467, , 
1998,9,542,Opah,467, , 
1998,9,565,Opah,467, , 
1998,9,607,"Mackerel, Pacific",51, , 
1998,9,650,Yellowtail,40, , 
1998,9,654,"Mackerel, Pacific",51, , 
1998,9,655,"Sardine, Pacific              ",100, , 
1998,9,657,Opah,467, , 
1998,9,657,Yellowtail,40, , 
1998,9,664,"Anchovy, northern             ",110, , 
1998,9,664,"Sardine, Pacific              ",100, , 
1998,9,665,"Sardine, Pacific              ",100, , 
1998,9,667,Yellowtail,40, , 
1998,9,681,"Sardine, Pacific              ",100, , 
1998,9,682,"Sardine, Pacific              ",100, , 
1998,9,683,"Anchovy, northern             ",110, , 
1998,9,683,"Mackerel, Pacific",51, , 
1998,9,683,"Sardine, Pacific              ",100, , 
1998,9,683,Yellowtail,40, , 
1998,9,685,Yellowtail,40, , 
1998,9,687,Yellowtail,40, , 
1998,9,688,Opah,467, , 
1998,9,688,Yellowtail,40, , 
1998,9,690,Yellowtail,40, , 
1998,9,692,Opah,467, , 
1998,9,701,"Mackerel, Pacific",51, , 
1998,9,701,Yellowtail,40, , 
1998,9,702,"Mackerel, Pacific",51,29739.728,489737.2
1998,9,702,Yellowtail,40, , 
1998,9,703,"Mackerel, Pacific",51,16881.53,399154
1998,9,703,"Sardine, Pacific              ",100, , 
1998,9,704,"Sardine, Pacific              ",100, , 
1998,9,709,"Mackerel, Pacific",51, , 
1998,9,710,Yellowtail,40, , 
1998,9,713,Opah,467, , 
1998,9,719,"Mackerel, Pacific",51,42858.42,912493
1998,9,719,Yellowtail,40,368,368
1998,9,720,"Mackerel, Pacific",51,86179.72,1723489
1998,9,720,"Sardine, Pacific              ",100,25010.74,586977
1998,9,720,Yellowtail,40, , 
1998,9,722,"Mackerel, Pacific",51, , 
1998,9,722,"Sardine, Pacific              ",100, , 
1998,9,725,Yellowtail,40, , 
1998,9,729,"Mackerel, Pacific",51, , 
1998,9,736,"Mackerel, Pacific",51, , 
1998,9,737,"Mackerel, Pacific",51, , 
1998,9,738,"Anchovy, northern             ",110, , 
1998,9,738,"Mackerel, Pacific",51,86899.81,1754441
1998,9,738,Yellowtail,40, , 
1998,9,739,"Mackerel, Pacific",51,41181.37,1419487
1998,9,739,"Sardine, Pacific              ",100,4532.98,134526
1998,9,739,Yellowtail,40,3663,2042
1998,9,740,"Mackerel, Pacific",51,128945.8,2186616
1998,9,740,"Sardine, Pacific              ",100, , 
1998,9,740,Yellowtail,40,1184.2,1037
1998,9,742,"Mackerel, Pacific",51, , 
1998,9,743,Opah,467, , 
1998,9,756,"Mackerel, Pacific",51, , 
1998,9,756,Yellowtail,40, , 
1998,9,757,"Mackerel, Pacific",51,124486.35,2171580
1998,9,758,"Mackerel, Pacific",51, , 
1998,9,759,"Mackerel, Pacific",51, , 
1998,9,760,Yellowtail,40, , 
1998,9,762,"Mackerel, Pacific",51, , 
1998,9,762,Yellowtail,40, , 
1998,9,765,"Mackerel, Pacific",51, , 
1998,9,765,Yellowtail,40, , 
1998,9,770,"Mackerel, Pacific",51, , 
1998,9,801,Yellowtail,40, , 
1998,9,802,"Mackerel, Pacific",51, , 
1998,9,802,Yellowtail,40, , 
1998,9,803,"Mackerel, Pacific",51, , 
1998,9,807,Yellowtail,40,266.8,253
1998,9,808,Yellowtail,40, , 
1998,9,812,Yellowtail,40, , 
1998,9,813,Yellowtail,40, , 
1998,9,848,Opah,467, , 
1998,9,848,Yellowtail,40, , 
1998,9,849,Opah,467, , 
1998,9,860,"Mackerel, Pacific",51,541.82,1638.04
1998,9,860,Opah,467, , 
1998,9,860,"Sardine, Pacific              ",100, , 
1998,9,860,Yellowtail,40,1009.775,762.86
1998,9,861,Opah,467, , 
1998,9,861,Yellowtail,40, , 
1998,9,862,Opah,467, , 
1998,9,863,"Mackerel, Pacific",51, , 
1998,9,863,Opah,467, , 
